id,county,gender,description,price,quantity,total,trnref,sdatetime,paymentmode,branch,transaction_id,dob_new,supermarket_name,branch_name,county_name,sub_county_name,month_date,total_new,quantity_new,price_new,customer_type,month_name,year,quarter_date,age,age_group,item_type,class_name,subclass_name,nova,standard_uom,uom_criteria,conversion,quantity_uom,price_uom,class_name_uom,weight
,NAK,,NESCAFE CLASSIC 100G GLASS JAR,489,1.0,4194,1025,2020-11-07,Credit Card,001_003,001_003-1025,,A,A1,Nakuru,Gilgil,2020-11-01,489.0,1,489.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COFFEE,COFFEE - UNSWEETENED WITHOUT MILK,Unprocessed/Minimally processed foods,KGS,100G,0.1,0.1,4890.0,COFFEE (KGS),5
,NAK,,BLACK FOREST 250G J/SUPER,142,1.0,4194,1025,2020-11-07,Credit Card,001_003,001_003-1025,,A,A1,Nakuru,Gilgil,2020-11-01,142.0,1,142.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CAKES,CAKES,Ultra-processed foods,KGS,250G,0.25,0.25,568.0,CAKES (KGS),1
,NAK,,DELICIOUS GREEN FOREST 250G,130,1.0,4194,1025,2020-11-07,Credit Card,001_003,001_003-1025,,A,A1,Nakuru,Gilgil,2020-11-01,130.0,1,130.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CAKES,CAKES,Ultra-processed foods,KGS,250G,0.25,0.25,520.0,CAKES (KGS),1
,NAK,,SODA FANTA BLACKCURRANT 2L PL,180,1.0,180,1026,2020-11-07,Cheque,001_003,001_003-1026,,A,A1,Nakuru,Gilgil,2020-11-01,180.0,1,180.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,2L,2.0,2.0,90.0,SODAS AND CARBONATED DRINKS (LTRS),1
,NAK,,YEGO NICE BISC. 100G,30,2.0,75,1028,2020-11-07,Cash,001_003,001_003-1028,,A,A1,Nakuru,Gilgil,2020-11-01,60.0,2,30.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,100G,0.1,0.2,300.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,H.O.MANJI ORANGE WAFER 15G,5,3.0,75,1028,2020-11-07,Cash,001_003,001_003-1028,,A,A1,Nakuru,Gilgil,2020-11-01,15.0,3,5.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",WAFERS,Ultra-processed foods,KGS,15G,0.015,0.045,333.33333333333337,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,JOY SUPER BITES MANDAZI 180G,37,1.0,322,1030,2020-11-07,Direct Banking,001_003,001_003-1030,,A,A1,Nakuru,Gilgil,2020-11-01,37.0,1,37.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,180G,0.18,0.18,205.5555555555556,PASTRIES (KGS),1
,NAK,,H.O.MANJI MARIE 200G,90,1.0,362,1031,2020-11-07,Direct Banking,001_003,001_003-1031,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,1,90.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,200G,0.2,0.2,450.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,INDOMIE SUPA MOJO NOODLES 5IN1 70G*5,99,2.0,362,1031,2020-11-07,Direct Banking,001_003,001_003-1031,,A,A1,Nakuru,Gilgil,2020-11-01,198.0,2,99.0,No-Loyalty card,November,2020,2020.4,,,Food Item,NOODLES,NOODLES,Ultra-processed foods,KGS,70G*5,0.35,0.7,282.8571428571429,NOODLES (KGS),1
,NAK,,JOY SUPER BITES MANDAZI 180G,37,2.0,362,1031,2020-11-07,Direct Banking,001_003,001_003-1031,,A,A1,Nakuru,Gilgil,2020-11-01,74.0,2,37.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,180G,0.18,0.36,205.5555555555556,PASTRIES (KGS),1
,NAK,,CADBURY DAIRY FRUIT & NUT 35G/37G,69,1.0,171,1032,2020-11-07,Direct Banking,001_003,001_003-1032,,A,A1,Nakuru,Gilgil,2020-11-01,69.0,1,69.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,35G,0.035,0.035,1971.4285714285716,CHOCOLATE (KGS),1
,NAK,,MELTING MOMENTS 200G M/B,82,1.0,171,1032,2020-11-07,Direct Banking,001_003,001_003-1032,,A,A1,Nakuru,Gilgil,2020-11-01,82.0,1,82.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",COOKIES,Ultra-processed foods,KGS,200G,0.2,0.2,410.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,COWBOY 500G,95,1.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,95.0,1,95.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,500G,0.5,0.5,190.0,COOKING FAT (KGS),3
,NAK,,EXE SELF RAISING 1KG,65,1.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,65.0,1,65.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,65.0,WHEAT FLOUR (KGS),5
,NAK,,TWO TEN MAIZE MEAL 2KG,100,1.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,50.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,BRANDED SUGAR 2KG BROWN,210,1.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,1,210.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,105.0,SUGAR (KGS),3
,NAK,,KABRAS SUGAR 500G WHITE,65,1.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,65.0,1,65.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,WHITE SUGAR,Processed Culinary Ingredients,KGS,500G,0.5,0.5,130.0,SUGAR (KGS),3
,NAK,,FESTIVE CREAM ROLL 70G CARAMEL,25,1.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,25.0,1,25.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,SWEET ROLLS,Ultra-processed foods,KGS,70G,0.07,0.07,357.1428571428571,BUNS/ROLLS (KGS),1
,NAK,,FESTIVE CREAM ROLL 70G S/BERRY,25,2.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,50.0,2,25.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,SWEET ROLLS,Ultra-processed foods,KGS,70G,0.07,0.14,357.1428571428571,BUNS/ROLLS (KGS),1
,NAK,,FESTIVE CREAM ROLL 70G VANILLA,25,1.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,25.0,1,25.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,SWEET ROLLS,Ultra-processed foods,KGS,70G,0.07,0.07,357.1428571428571,BUNS/ROLLS (KGS),1
,NAK,,WHITE BREAD 400G.,39,2.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,78.0,2,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.8,97.5,BREADS (KGS),1
,NAK,,BROWN BREAD 400G,39,1.0,2333,1033,2020-11-07,MPESA,001_003,001_003-1033,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,YOGHURT FRESHA S/BERRY 150ML CUP,40,1.0,89,1034,2020-11-07,Direct Banking,001_003,001_003-1034,,A,A1,Nakuru,Gilgil,2020-11-01,40.0,1,40.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,150ML,0.15,0.15,266.6666666666667,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,FESTIVE MILKY WHITE BREAD 400G,49,1.0,89,1034,2020-11-07,Direct Banking,001_003,001_003-1034,,A,A1,Nakuru,Gilgil,2020-11-01,49.0,1,49.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,122.5,BREADS (KGS),1
,NAK,,YANKEE COATED GROUNDNUTS 50G,37,1.0,347,1035,2020-11-07,Direct Banking,001_003,001_003-1035,,A,A1,Nakuru,Gilgil,2020-11-01,37.0,1,37.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SALTED/SUGARED NUTS,SALTED GROUNDNUTS,Processed foods,KGS,50G,0.05,0.05,740.0,SALTED/SUGARED NUTS (KGS),2
,NAK,,BRISKETS KITE,480,0.62,347,1035,2020-11-07,Direct Banking,001_003,001_003-1035,,A,A1,Nakuru,Gilgil,2020-11-01,297.6,1,297.6,No-Loyalty card,November,2020,2020.4,,,Food Item,RED MEAT,BEEF,Unprocessed/Minimally processed foods,KGS,,,0.62,480.00000000000006,RED MEAT (KGS),5
,NAK,,GOLDEN GLUCOSE ENERGY BISCUITS 100G,25,1.0,25,1036,2020-11-07,Direct Banking,001_003,001_003-1036,,A,A1,Nakuru,Gilgil,2020-11-01,25.0,1,25.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,100G,0.1,0.1,250.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,KINANGOP FRESH MILK 500ML POUCH,42,2.0,206,1037,2020-11-07,Direct Banking,001_003,001_003-1037,,A,A1,Nakuru,Gilgil,2020-11-01,84.0,2,42.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.0,84.0,WHOLE MILK (LTRS),5
,NAK,,KETEPA FAHARI YA KENYA 50G,23,1.0,206,1037,2020-11-07,Direct Banking,001_003,001_003-1037,,A,A1,Nakuru,Gilgil,2020-11-01,23.0,1,23.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TEA,TEA - UNSWEETENED WITHOUT MILK,Unprocessed/Minimally processed foods,KGS,50G,0.05,0.05,460.0,TEA (KGS),5
,NAK,,YEGO MILK BISC 65X5PCS CTN,299,1.0,299,1039,2020-11-07,Direct Banking,001_003,001_003-1039,,A,A1,Nakuru,Gilgil,2020-11-01,299.0,1,299.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,PCS,BISC 65X5PCS CTN,325.0,325.0,0.92,"COOKIES, BISCUITS AND WAFERS (PCS)",1
,NAK,,DELAMARE PREM LEMON BISC. YOGHURT 450ML CUP,100,1.0,170,1040,2020-11-07,MPESA,001_003,001_003-1040,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,450ML,0.45,0.45,222.22222222222223,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,D/LAND CHOC BAR 50G WHITE W/COOKIES,70,1.0,170,1040,2020-11-07,MPESA,001_003,001_003-1040,,A,A1,Nakuru,Gilgil,2020-11-01,70.0,1,70.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,50G,0.05,0.05,1400.0,CHOCOLATE (KGS),1
,NAK,,EXE CHAPATI FLOUR 2KG,123,1.0,293,1041,2020-11-07,Withholding Tax,001_003,001_003-1041,,A,A1,Nakuru,Gilgil,2020-11-01,123.0,1,123.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,61.5,WHEAT FLOUR (KGS),5
,NAK,,BRANDED SUGAR 1KG BROWN,110,1.0,293,1041,2020-11-07,Withholding Tax,001_003,001_003-1041,,A,A1,Nakuru,Gilgil,2020-11-01,110.0,1,110.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,110.0,SUGAR (KGS),3
,NAK,,AJAB ATTA MARK 1KG,60,1.0,293,1041,2020-11-07,Withholding Tax,001_003,001_003-1041,,A,A1,Nakuru,Gilgil,2020-11-01,60.0,1,60.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR - ATTA,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,60.0,WHEAT FLOUR (KGS),5
,NAK,,BRANDED SUGAR 2KG BROWN,210,1.0,2837,1042,2020-11-07,MPESA,001_003,001_003-1042,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,1,210.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,105.0,SUGAR (KGS),3
,NAK,,KINANGOP VANILLA YOGHURT CUP 500ML,83,1.0,813,1043,2020-11-07,Withholding Tax,001_003,001_003-1043,,A,A1,Nakuru,Gilgil,2020-11-01,83.0,1,83.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,500ML,0.5,0.5,166.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,KARIBU ALL PURPOSE 2KG,105,1.0,813,1043,2020-11-07,Withholding Tax,001_003,001_003-1043,,A,A1,Nakuru,Gilgil,2020-11-01,105.0,1,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,52.5,WHEAT FLOUR (KGS),5
,NAK,,INDOMIE CHICKEN NOODLES 5 IN 1,100,1.0,813,1043,2020-11-07,Withholding Tax,001_003,001_003-1043,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,NOODLES,NOODLES,Ultra-processed foods,KGS,,,1.0,100.0,NOODLES (KGS),1
,NAK,,KUDOS CORN PUFF READY SALTED 20G,11,1.0,813,1043,2020-11-07,Withholding Tax,001_003,001_003-1043,,A,A1,Nakuru,Gilgil,2020-11-01,11.0,1,11.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,CORN PUFFS,Ultra-processed foods,KGS,20G,0.02,0.02,550.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,WOW SUGARED 15G,10,1.0,813,1043,2020-11-07,Withholding Tax,001_003,001_003-1043,,A,A1,Nakuru,Gilgil,2020-11-01,10.0,1,10.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,CORN PUFFS,Ultra-processed foods,KGS,15G,0.015,0.015,666.6666666666667,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,QUENCHER ORANGE 500ML CORDIAL,69,1.0,813,1043,2020-11-07,Withholding Tax,001_003,001_003-1043,,A,A1,Nakuru,Gilgil,2020-11-01,69.0,1,69.0,No-Loyalty card,November,2020,2020.4,,,Food Item,DILUTING JUICE,CORDIALS,Ultra-processed foods,LTRS,500ML,0.5,0.5,138.0,DILUTING JUICE (LTRS),1
,NAK,,BARAKA CHAI 100G,44,1.0,813,1043,2020-11-07,Withholding Tax,001_003,001_003-1043,,A,A1,Nakuru,Gilgil,2020-11-01,44.0,1,44.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TEA,TEA - UNSWEETENED WITHOUT MILK,Unprocessed/Minimally processed foods,KGS,100G,0.1,0.1,440.0,TEA (KGS),5
,NAK,,DELICIOUS DELIGHT MANDAZI 200GM,29,1.0,813,1043,2020-11-07,Withholding Tax,001_003,001_003-1043,,A,A1,Nakuru,Gilgil,2020-11-01,29.0,1,29.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,200GM,0.2,0.2,145.0,PASTRIES (KGS),1
,NAK,,WHITE BREAD 400G.,39,2.0,813,1043,2020-11-07,Withholding Tax,001_003,001_003-1043,,A,A1,Nakuru,Gilgil,2020-11-01,78.0,2,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.8,97.5,BREADS (KGS),1
,NAK,,DAAWAT BLUE LABEL SPAGHETTI 400G,95,1.0,349,1044,2020-11-07,Withholding Tax,001_003,001_003-1044,,A,A1,Nakuru,Gilgil,2020-11-01,95.0,1,95.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTAS,PASTA - SPAGHETTI,Unprocessed/Minimally processed foods,KGS,400G,0.4,0.4,237.5,PASTAS (KGS),5
,NAK,,KENSALT TABLE SALT 500G,17,1.0,349,1044,2020-11-07,Withholding Tax,001_003,001_003-1044,,A,A1,Nakuru,Gilgil,2020-11-01,17.0,1,17.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SALT,TABLE SALT,Processed Culinary Ingredients,KGS,500G,0.5,0.5,34.0,SALT (KGS),3
,NAK,,MINUTE MAID APPLE DELIGHT 1L PL BTL,130,1.0,349,1044,2020-11-07,Withholding Tax,001_003,001_003-1044,,A,A1,Nakuru,Gilgil,2020-11-01,130.0,1,130.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,LTRS,1L,1.0,1.0,130.0,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS (LTRS),1
,NAK,,DELICIOUS DELIGHT MANDAZI 200GM,29,1.0,349,1044,2020-11-07,Withholding Tax,001_003,001_003-1044,,A,A1,Nakuru,Gilgil,2020-11-01,29.0,1,29.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,200GM,0.2,0.2,145.0,PASTRIES (KGS),1
,NAK,,DELICIOUS MINI MADERIA 350G,78,1.0,349,1044,2020-11-07,Withholding Tax,001_003,001_003-1044,,A,A1,Nakuru,Gilgil,2020-11-01,78.0,1,78.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,350G,0.35,0.35,222.8571428571429,MARBLE CAKES (KGS),1
,NAK,,PRESTIGE 500G ORIG. SPREAD,135,1.0,1029,1047,2020-11-07,Withholding Tax,001_003,001_003-1047,,A,A1,Nakuru,Gilgil,2020-11-01,135.0,1,135.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARGARINE,MARGARINE,Ultra-processed foods,KGS,500G,0.5,0.5,270.0,MARGARINE (KGS),1
,NAK,,INDOMIE CHICKEN NOODLES 5 IN 1,100,1.0,1029,1047,2020-11-07,Withholding Tax,001_003,001_003-1047,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,NOODLES,NOODLES,Ultra-processed foods,KGS,,,1.0,100.0,NOODLES (KGS),1
,NAK,,ORCHID VALLEY TROPICAL 1 LTR,189,1.0,1029,1047,2020-11-07,Withholding Tax,001_003,001_003-1047,,A,A1,Nakuru,Gilgil,2020-11-01,189.0,1,189.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRESH/FRUIT JUICES - NO ADDED SUGAR,FRESH/FRUIT JUICES - NO ADDED SUGAR,Unprocessed/Minimally processed foods,LTRS,1 LTR,1.0,1.0,189.0,FRESH/FRUIT JUICES - NO ADDED SUGAR (LTRS),5
,NAK,,ORCHID VALLEY DELIGHT 1L PASSION,129,1.0,1029,1047,2020-11-07,Withholding Tax,001_003,001_003-1047,,A,A1,Nakuru,Gilgil,2020-11-01,129.0,1,129.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRESH/FRUIT JUICES - NO ADDED SUGAR,FRESH/FRUIT JUICES - NO ADDED SUGAR,Unprocessed/Minimally processed foods,LTRS,1L,1.0,1.0,129.0,FRESH/FRUIT JUICES - NO ADDED SUGAR (LTRS),5
,NAK,,WHITE BREAD 400G.,39,1.0,1029,1047,2020-11-07,Withholding Tax,001_003,001_003-1047,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,DL HOT DOG PLAIN PC,100,1.0,100,1048,2020-11-07,Withholding Tax,001_003,001_003-1048,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED HOT DOG,Ultra-processed foods,PCS,,,1.0,100.0,FAST FOODS (PCS),1
,NAK,,AJAB HOME BAKING 2KG,121,1.0,538,1049,2020-11-07,MPESA,001_003,001_003-1049,,A,A1,Nakuru,Gilgil,2020-11-01,121.0,1,121.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,60.5,WHEAT FLOUR (KGS),5
,NAK,,BUTALI BROWN SUGAR 1KG PKT,105,1.0,538,1049,2020-11-07,MPESA,001_003,001_003-1049,,A,A1,Nakuru,Gilgil,2020-11-01,105.0,1,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,105.0,SUGAR (KGS),3
,NAK,,MARBLE SLICES 150G MILL BAKERS,41,1.0,538,1049,2020-11-07,MPESA,001_003,001_003-1049,,A,A1,Nakuru,Gilgil,2020-11-01,41.0,1,41.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,150G,0.15,0.15,273.33333333333337,MARBLE CAKES (KGS),1
,NAK,,BROWN BREAD 400G,39,2.0,538,1049,2020-11-07,MPESA,001_003,001_003-1049,,A,A1,Nakuru,Gilgil,2020-11-01,78.0,2,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,400G,0.4,0.8,97.5,BREADS (KGS),1
,NAK,,BROADWAYS WHITE BREAD 800G,90,1.0,258,1050,2020-11-07,Withholding Tax,001_003,001_003-1050,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,1,90.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,800G,0.8,0.8,112.5,BREADS (KGS),1
,NAK,,SCONES 9PC,55,1.0,258,1050,2020-11-07,Withholding Tax,001_003,001_003-1050,,A,A1,Nakuru,Gilgil,2020-11-01,55.0,1,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - SCONES,Ultra-processed foods,PCS,,,1.0,55.0,PASTRIES (PCS),1
,NAK,,AJAB MAIZE MEAL 2KG,112,2.0,294,1051,2020-11-07,Withholding Tax,001_003,001_003-1051,,A,A1,Nakuru,Gilgil,2020-11-01,224.0,2,112.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,4.0,56.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,SCONES 9PC,55,1.0,294,1051,2020-11-07,Withholding Tax,001_003,001_003-1051,,A,A1,Nakuru,Gilgil,2020-11-01,55.0,1,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - SCONES,Ultra-processed foods,PCS,,,1.0,55.0,PASTRIES (PCS),1
,NAK,,AJAB HOME BAKING 2KG,121,1.0,1359,1052,2020-11-07,Withholding Tax,001_003,001_003-1052,,A,A1,Nakuru,Gilgil,2020-11-01,121.0,1,121.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,60.5,WHEAT FLOUR (KGS),5
,NAK,,BEEF CATERING (ECONOMY) 1KG F/CHOICE,585,1.0,1359,1052,2020-11-07,Withholding Tax,001_003,001_003-1052,,A,A1,Nakuru,Gilgil,2020-11-01,585.0,1,585.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PROCESSED MEAT,BEEF SAUSAGES/SMOKIES/VIENNA,Ultra-processed foods,KGS,1KG,1.0,1.0,585.0,PROCESSED MEAT (KGS),1
,NAK,,BROADWAYS BROWN BREAD 400G,43,1.0,1359,1052,2020-11-07,Withholding Tax,001_003,001_003-1052,,A,A1,Nakuru,Gilgil,2020-11-01,43.0,1,43.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,107.5,BREADS (KGS),1
,NAK,,CERELAC WHEAT 400G BIB,649,1.0,2991,1053,2020-11-07,MPESA,001_003,001_003-1053,,A,A1,Nakuru,Gilgil,2020-11-01,649.0,1,649.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BABY FOODS - WHEAT CEREALS,BABY/INFANT WHEAT CEREALS,Ultra-processed foods,KGS,400G,0.4,0.4,1622.5,BABY FOODS - WHEAT CEREALS (KGS),1
,NAK,,H.O.M CHOCO CHIP COOKIES 500G,319,1.0,2991,1053,2020-11-07,MPESA,001_003,001_003-1053,,A,A1,Nakuru,Gilgil,2020-11-01,319.0,1,319.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",COOKIES,Ultra-processed foods,KGS,500G,0.5,0.5,638.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,D/LAND CHOC BAR 100G/90G REAL MILK,120,1.0,2991,1053,2020-11-07,MPESA,001_003,001_003-1053,,A,A1,Nakuru,Gilgil,2020-11-01,120.0,1,120.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,100G,0.1,0.1,1200.0,CHOCOLATE (KGS),1
,NAK,,RCKL SNICKERS STD SINGLE BAR 50G,95,1.0,2991,1053,2020-11-07,MPESA,001_003,001_003-1053,,A,A1,Nakuru,Gilgil,2020-11-01,95.0,1,95.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,50G,0.05,0.05,1900.0,CHOCOLATE (KGS),1
