source_dataset,source_row_ids,merged_duplicate_count,product_name,normalized_name,package_size,portion_type,portion_basis,energy_kcal,energy_kj,protein_g,carbohydrates_g,total_sugar_g,total_fat_g,saturated_fat_g,trans_fat_g,fibre_g,sodium_g,salt_g,calcium_mg,sub_type,form,category,flavour,additives,data_quality_flags
food_with_all_nutrients,212,1,"Cucumber, green, unpeeled, raw",CUCUMBER GREEN UNPEELED RAW,,Food composition table per 100g edible portion,PER_100G,11,47,0.6,1.3,,0.1,0,0,1.4,0.022,0.055,20,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,491,1,"Cumin seeds, dried, raw",CUMIN SEEDS DRIED RAW,,Food composition table per 100g edible portion,PER_100G,432,1790,13.7,26.1,,25.8,0,0,20.4,0.124,0.31,854,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,492,1,"Curry leaves, fresh, raw",CURRY LEAVES FRESH RAW,,Food composition table per 100g edible portion,PER_100G,86,355,7.7,2.5,,1.3,0,0,16.8,0.019,0.0475,740,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,493,1,Curry powder,CURRY POWDER,,Food composition table per 100g edible portion,PER_100G,344,1430,10.8,30.6,,13.8,0,0,27.2,0.052,0.13,479,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,272,1,"Custard apple, peeled, raw",CUSTARD APPLE PEELED RAW,,Food composition table per 100g edible portion,PER_100G,92,386,1.7,17,,0.7,0,0,5.1,0.003,0.0075,28,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,400,1,"Dagaa fish (omena), dried, raw",DAGAA FISH OMENA DRIED RAW,,Food composition table per 100g edible portion,PER_100G,333,1400,59.5,0,,10.6,3.84,0.11,0,0.3,0.75,2790,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,401,1,"Dagaa fish (omena), dried, stewed (without salt)",DAGAA FISH OMENA DRIED STEWED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,152,638,27,0,,4.8,0,0,0,0.136,0.34,1270,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,273,1,"Date, dried",DATE DRIED,,Food composition table per 100g edible portion,PER_100G,305,1292,2.4,68.7,,0.2,0,0,9.7,0.014,0.035,82,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,274,1,"Date, raw",DATE RAW,,Food composition table per 100g edible portion,PER_100G,152,645,1.6,35.3,,0.1,0,0,1.8,0.007,0.0175,34,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,275,1,"Doumpalm fruit, raw",DOUMPALM FRUIT RAW,,Food composition table per 100g edible portion,PER_100G,280,1180,2.8,58.3,,0.7,0,0,14.8,0.00047,0.001175,73,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,473,1,"Drinking chocolate, powder",DRINKING CHOCOLATE POWDER,,Food composition table per 100g edible portion,PER_100G,541,2260,4.4,60.4,,30.9,0,0,2,0.12,0.3,60,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,546,1,Drop Scones,DROP SCONES,,Food composition table per 100g edible portion,PER_100G,449,1870,7.1,37.4,,29.8,0,0,1.4,0.116,0.29,61,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,354,1,"Duck, meat and skin, fresh, raw",DUCK MEAT AND SKIN FRESH RAW,,Food composition table per 100g edible portion,PER_100G,253,1050,17.8,0,,21.2,0,0,0,0.082,0.205,5,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,405,1,"Eel, boiled in recipe (without salt and fat)",EEL BOILED IN RECIPE WITHOUT SALT AND FAT,,Food composition table per 100g edible portion,PER_100G,212,883,21.3,0,,14,0,0,0,0.085,0.2125,24,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,404,1,"Eel, grilled (without salt and fat)",EEL GRILLED WITHOUT SALT AND FAT,,Food composition table per 100g edible portion,PER_100G,210,874,23,0,,13.1,0,0,0,0.078,0.195,26,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,402,1,"Eel, raw",EEL RAW,,Food composition table per 100g edible portion,PER_100G,176,733,17.7,0,,11.7,0,0,0,0.0705,0.17625,20,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,403,1,"Eel, steamed (without salt)",EEL STEAMED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,199,830,21.3,0,,12.6,0,0,0,0.072,0.18,24,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,358,1,"Egg, chicken, white (albumen), raw",EGG CHICKEN WHITE ALBUMEN RAW,,Food composition table per 100g edible portion,PER_100G,48,206,11.2,0.9,,0,0,0,0,0.143,0.3575,5,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,359,1,"Egg, chicken, white (albumin), boiled (without salt)",EGG CHICKEN WHITE ALBUMIN BOILED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,48,206,11.2,1,,0,0,0,0,0.135,0.3375,5,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,361,1,"Egg, chicken, whole, boiled (without salt)",EGG CHICKEN WHOLE BOILED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,134,558,12.7,2,,8.1,0,0,0,0.147,0.3675,51,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,362,1,"Egg, chicken, whole, poached (without salt)",EGG CHICKEN WHOLE POACHED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,152,634,14.4,3,,9.2,0,0,0,0.167,0.4175,58,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,360,1,"Egg, chicken, whole, raw",EGG CHICKEN WHOLE RAW,,Food composition table per 100g edible portion,PER_100G,134,558,12.7,2.4,,8.1,2.3,0,0,0.155,0.3875,54,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,364,1,"Egg, chicken, yolk, boiled (without salt)",EGG CHICKEN YOLK BOILED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,331,1370,16.1,3,,28.2,0,0,0,0.048,0.12,124,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,363,1,"Egg, chicken, yolk, raw",EGG CHICKEN YOLK RAW,,Food composition table per 100g edible portion,PER_100G,331,1370,16.1,3.2,,28.2,0,0,0,0.05,0.125,130,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,545,1,Egg Toast,EGG TOAST,,Food composition table per 100g edible portion,PER_100G,280,1175,12.5,32.4,,10.7,0,0,1.9,0.587,1.4675,56,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,214,1,"Eggplant / Brinjal, different varieties, whole edible, boiled, drained (without salt)",EGGPLANT BRINJAL DIFFERENT VARIETIES WHOLE EDIBLE BOILED DRAINED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,29,119,1.3,3,,0.3,0,0,4.3,0.002,0.005,19,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,213,1,"Eggplant / Brinjal, different varieties, whole edible, raw",EGGPLANT BRINJAL DIFFERENT VARIETIES WHOLE EDIBLE RAW,,Food composition table per 100g edible portion,PER_100G,27,111,1.2,2.8,,0.3,0,0,4,0.003,0.0075,18,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,215,1,"Eggplant / Brinjal, different varieties, whole edible, stewed (without salt)",EGGPLANT BRINJAL DIFFERENT VARIETIES WHOLE EDIBLE STEWED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,33,139,1.5,3.4,,0.4,0,0,5,0.004,0.01,23,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,641,1,Enriched Mandazi,ENRICHED MANDAZI,,Food composition table per 100g edible portion,PER_100G,379,1590,7.6,49.9,,16.1,0,0,2.2,0.08,0.2,45,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,623,1,Enriched Mashed Bananas,ENRICHED MASHED BANANAS,,Food composition table per 100g edible portion,PER_100G,136,568,0.1,14.3,,7.8,0,0,2.6,0.276,0.69,8,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,622,1,Enriched Mashed Potatoes,ENRICHED MASHED POTATOES,,Food composition table per 100g edible portion,PER_100G,141,591,2,18.6,,6.2,0,0,1.4,0.209,0.5225,10,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,638,1,Enriched Matoke,ENRICHED MATOKE,,Food composition table per 100g edible portion,PER_100G,111,465,2.4,15.8,,3.5,0,0,3.2,0.22,0.55,15,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,494,1,"Fenugreek leaves, fresh, raw",FENUGREEK LEAVES FRESH RAW,,Food composition table per 100g edible portion,PER_100G,38,158,4.4,2.2,,0.2,0,0,4.9,0.066,0.165,185,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,495,1,"Fenugreek seeds, raw",FENUGREEK SEEDS RAW,,Food composition table per 100g edible portion,PER_100G,309,1290,21.4,23.4,,6.4,0,0,36.1,0.048,0.12,160,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,636,1,Finger Millet and Sorghum Porridge,FINGER MILLET AND SORGHUM PORRIDGE,,Food composition table per 100g edible portion,PER_100G,74,311,2.7,9.7,,2.2,0,0,2.3,0.023,0.0575,93,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,531,1,Finger Millet Porridge (Uji wa Wimbi),FINGER MILLET PORRIDGE UJI WA WIMBI,,Food composition table per 100g edible portion,PER_100G,40,168,0.7,7.8,,0.2,0,0,2.1,0.004,0.01,35,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,617,1,Finger Millet Ugali,FINGER MILLET UGALI,,Food composition table per 100g edible portion,PER_100G,120,505,2.9,21,,0.7,0,0,8.9,0.003,0.0075,137,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,557,1,"Fiqe (Red Sorghum, Beans and Teff Flour)",FIQE RED SORGHUM BEANS AND TEFF FLOUR,,Food composition table per 100g edible portion,PER_100G,192,807,7.2,24.2,,5.8,0,0,7.4,0.495,1.2375,170,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,440,1,Fish liver oil,FISH LIVER OIL,,Food composition table per 100g edible portion,PER_100G,900,3700,0,0,,100,0,0,0,0,0,0,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,135,1,"Flour, soya, full fat",FLOUR SOYA FULL FAT,,Food composition table per 100g edible portion,PER_100G,437,1830,37,22,,20.2,0,0,9.41,0.0127,0.03175,200,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,136,1,"Flour, soya, low fat",FLOUR SOYA LOW FAT,,Food composition table per 100g edible portion,PER_100G,361,1510,45,17.8,,8.68,0,0,15.6,0.009,0.0225,240,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,606,1,Fresh blood and Fresh milk,FRESH BLOOD AND FRESH MILK,,Food composition table per 100g edible portion,PER_100G,81,340,6.1,7,,3.1,0,0,0,0.148,0.37,101,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,539,1,Fried Egg,FRIED EGG,,Food composition table per 100g edible portion,PER_100G,223,926,13.1,2.5,,17.9,0,0,0,0.717,1.7925,56,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,613,1,Fried tilapia,FRIED TILAPIA,,Food composition table per 100g edible portion,PER_100G,437,1820,45.7,0.3,,28.1,0,0,0,0.149,0.3725,252,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,496,1,Garam masala,GARAM MASALA,,Food composition table per 100g edible portion,PER_100G,368,1530,15.6,31,,15.1,0,0,22.6,0.097,0.2425,760,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,139,1,"Garden peas, dry, raw",GARDEN PEAS DRY RAW,,Food composition table per 100g edible portion,PER_100G,324,1370,20.4,47.8,,1.9,0,0,17,0.017,0.0425,58,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,140,1,"Garden peas, dry, unsoaked, boiled, drained (without salt)",GARDEN PEAS DRY UNSOAKED BOILED DRAINED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,120,506,7.6,17.7,,0.7,0,0,6.3,0.007,0.0175,20,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,142,1,"Garden peas, dry, water-soaked, boiled in different water, drained (without salt)",GARDEN PEAS DRY WATER SOAKED BOILED IN DIFFERENT WATER DRAINED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,120,506,7.6,17.7,,0.7,0,0,6.3,0.007,0.0175,20,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,143,1,"Garden peas, dry, water-soaked, boiled in different water (without salt, water not discarded)",GARDEN PEAS DRY WATER SOAKED BOILED IN DIFFERENT WATER WITHOUT SALT WATER NOT DISCARDED,,Food composition table per 100g edible portion,PER_100G,76,321,4.8,11.2,,0.4,0,0,4,0.006,0.015,16,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,138,1,"Garden peas, fresh, boiled, drained (without salt)",GARDEN PEAS FRESH BOILED DRAINED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,98,413,8.3,10.4,,0.7,0,0,8.5,0.003,0.0075,28,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,137,1,"Garden peas, fresh, raw",GARDEN PEAS FRESH RAW,,Food composition table per 100g edible portion,PER_100G,93,392,7.9,9.8,,0.7,0.16,0,8,0.00366,0.00915,28.2,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,141,1,"Garden peas, unsoaked, boiled (without salt, water not discarded)",GARDEN PEAS UNSOAKED BOILED WITHOUT SALT WATER NOT DISCARDED,,Food composition table per 100g edible portion,PER_100G,76,321,4.8,11.2,,0.4,0,0,4,0.006,0.015,16,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,497,1,"Garlic, peeled or unpeeled, fresh, raw",GARLIC PEELED OR UNPEELED FRESH RAW,,Food composition table per 100g edible portion,PER_100G,152,638,6.3,22.7,,2.8,0,0,5.2,0.008,0.02,30,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,313,1,Ghee (cow milk),GHEE COW MILK,,Food composition table per 100g edible portion,PER_100G,898,3690,0.3,0,,99.9,0,0,0,0.002,0.005,2,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,498,1,"Ginger, dried, ground",GINGER DRIED GROUND,,Food composition table per 100g edible portion,PER_100G,332,1400,6.9,59.4,,4.5,0,0,12.9,0.05,0.125,152,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,576,1,Githeri (Fresh beans and Maize),GITHERI FRESH BEANS AND MAIZE,,Food composition table per 100g edible portion,PER_100G,180,751,7.8,15.1,,7.6,0,0,10.4,0.433,1.0825,17,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,571,1,Githeri (Fresh Maize & Beans),GITHERI FRESH MAIZE BEANS,,Food composition table per 100g edible portion,PER_100G,185,773,6.9,17.8,,7.2,0,0,10.5,0.335,0.8375,41,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,569,1,Githeri (stewed Maize & Beans),GITHERI STEWED MAIZE BEANS,,Food composition table per 100g edible portion,PER_100G,157,661,6.7,19.7,,4.2,0,0,7.2,0.233,0.5825,39,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,365,1,"Goat blood, raw",GOAT BLOOD RAW,,Food composition table per 100g edible portion,PER_100G,69,290,3.8,4.9,,3.9,0,0,0,0.216,0.54,8,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,367,1,"Goat, lean, boiled (without salt)",GOAT LEAN BOILED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,174,731,29.1,0,,6.4,0,0,0,0.137,0.3425,12,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,368,1,"Goat, lean, grilled (without salt and fat)",GOAT LEAN GRILLED WITHOUT SALT AND FAT,,Food composition table per 100g edible portion,PER_100G,169,710,28.3,0,,6.2,0,0,0,0.189,0.4725,14,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,366,1,"Goat, lean, raw",GOAT LEAN RAW,,Food composition table per 100g edible portion,PER_100G,119,500,19.5,0.6,,4.3,2.07,0.19,0,0.156,0.39,10,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,370,1,"Goat, liver, boiled (without salt)",GOAT LIVER BOILED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,176,740,30.5,0,,6,0,0,0,0.058,0.145,14,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,369,1,"Goat liver, raw",GOAT LIVER RAW,,Food composition table per 100g edible portion,PER_100G,115,485,20.2,0,,3.9,0,0,0,0.064,0.16,12,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,372,1,"Goat, medium fat, boiled (without salt)",GOAT MEDIUM FAT BOILED WITHOUT SALT,,Food composition table per 100g edible portion,PER_100G,196,820,27.8,0,,9.4,0,0,0,0.106,0.265,12,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,373,1,"Goat, medium fat, grilled (without salt and fat)",GOAT MEDIUM FAT GRILLED WITHOUT SALT AND FAT,,Food composition table per 100g edible portion,PER_100G,192,804,26.9,0,,9.3,0,0,0,0.147,0.3675,14,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,371,1,"Goat, medium fat, raw",GOAT MEDIUM FAT RAW,,Food composition table per 100g edible portion,PER_100G,166,695,18.6,3.5,,8.6,4.39,0.38,0,0.121,0.3025,10,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
food_with_all_nutrients,144,1,"Gram, black, dry, raw",GRAM BLACK DRY RAW,,Food composition table per 100g edible portion,PER_100G,316,1330,24.6,42.5,,1.7,0.47,0,16.3,0.014,0.035,84,,,Kenya food composition,,,food_composition_not_packaged_label|missing_sugar
